1536 5.78454 6
1537 0 8
1538 0 7
1539 0 11
1540 0 8
1541 0 11
1542 0 8
1543 5.48059 10
1544 4.94682 8
1545 5.23527 6
1546 0 7
1547 0 4
1548 0 10
1549 0 3
1550 0 7
1551 0 13
1552 0 13
1553 0 5
1554 0 4
1555 0 4
1556 0 7
1557 0 9
1558 5.09022 10
1559 0 8
1560 0 12
1561 0 11
1562 4.45453 5
1563 5.17912 14
1564 0 7
1565 0 15
1566 2.99372 7
1567 0 8
1568 0 7
1569 4.92411 12
1570 0 8
1571 6.45963 3
1572 0 10
1573 0 10
1574 4.87143 9
1575 0 8
1576 0 10
1577 0 6
1578 0 15
1579 0 14
1580 0 7
1581 0 8
1582 6.34512 8
1583 0 6
1584 5.4707 8
1585 4.98002 13
1586 5.27268 11
1587 5.95551 8
1588 0 14
1589 0 14
1590 0 8
1591 5.3769 12
1592 0 3
1593 0 7
1594 5.46919 10
1595 0 6
1596 0 11
1597 0 8
1598 0 13
1599 0 4
1600 0 7
1601 0 6
1602 0 8
1603 5.29747 11
1604 0 6
1605 0 5
1606 0 15
1607 0 11
1608 0 5
1609 0 10
1610 0 8
1611 5.26406 5
1612 4.8359 12
1613 0 8
1614 0 16
1615 4.9787 11
1616 0 5
1617 0 11
1618 0 5
1619 4.95355 9
1620 5.60286 10
1621 4.97068 10
1622 6.22487 6
1623 5.8732 8
1624 0 9
1625 4.78572 6
1626 0 10
1627 0 12
1628 0 6
1629 0 17
1630 3.99351 7
1631 0 8
1632 0 10
1633 0 11
1634 0 8
1635 0 11
1636 0 5
1637 0 9
1638 4.61835 12
1639 0.669682 13
1640 0 9
1641 0 12
1642 0 13
1643 0 10
1644 0 7
1645 0 6
1646 0 10
1647 0 11
1648 0 12
1649 0 14
1650 0 10
1651 5.58002 4
1652 0 9
1653 0 9
1654 3.59823 8
1655 0 11
1656 0 7
1657 0 10
1658 0 9
1659 0 11
1660 0 12
1661 0 8
1662 3.77631 14
1663 0 5
1664 0 13
1665 6.29447 5
1666 4.12729 5
1667 0 8
1668 0 4
1669 0 8
1670 0 6
1671 0 11
1672 4.33692 10
1673 3.83537 6
1674 0 11
1675 0 8
1676 4.64326 12
1677 0 13
1678 0 12
1679 0 12
1680 3.95851 7
1681 0 7
1682 0 9
1683 4.10621 7
1684 0 10
1685 5.5543 9
1686 0 12
1687 0 11
1688 6.09648 9
1689 0 13
1690 0 8
1691 0 6
1692 3.95233 11
1693 0 5
1694 0 10
1695 0 6
1696 0 9
1697 0 14
1698 0 11
1699 0 5
1700 5.361 8
1701 0 6
1702 5.35271 10
1703 5.13739 13
1704 0 14
1705 0 9
1706 4.52413 14
1707 0 10
1708 4.25978 6
1709 0 8
1710 0 14
1711 0 10
1712 4.45822 9
1713 0 5
1714 0 6
1715 0 8
1716 0 8
1717 0 8
1718 0 9
1719 0 16
1720 5.79813 7
1721 5.4657 9
1722 0 8
1723 4.16887 11
1724 0 11
1725 5.07658 12
1726 0 6
1727 0 6
1728 0 9
1729 0 9
1730 0 5
1731 0 10
1732 0 5
1733 5.32842 9
1734 5.71228 9
1735 0 7
1736 3.94169 12
1737 4.31561 11
1738 5.43409 10
1739 0 6
1740 0 11
1741 0 9
1742 0 6
1743 0 5
1744 5.21076 13
1745 0 9
1746 0 8
1747 0 11
1748 0 9
1749 0 7
1750 0 10
1751 0 7
1752 0 15
1753 0 10
1754 4.995 16
1755 0 3
1756 0 9
1757 0 13
1758 0 17
1759 0 13
1760 0 16
1761 0 8
1762 0 8
1763 0 8
1764 0 5
1765 0 8
1766 0 9
1767 0 9
1768 0 6
1769 0 6
1770 4.11606 5
1771 0 9
1772 0 8
1773 0 13
1774 4.47717 6
1775 0 13
1776 4.08304 7
1777 0 10
1778 0 14
1779 5.08381 7
1780 0 7
1781 0 11
1782 4.27129 11
1783 0 13
1784 0 11
1785 4.97325 8
1786 5.07902 8
1787 0 6
1788 0 7
1789 0 12
1790 5.90132 5
1791 0 6
1792 0 7
1793 0 5
1794 0 7
1795 0 10
1796 0 5
1797 0 12
1798 5.01789 7
1799 0 9
1800 5.74418 7
1801 0 18
1802 0 12
1803 0 9
1804 5.24761 6
1805 0 7
1806 0 14
1807 0 13
1808 5.654 12
1809 0 13
1810 0 5
1811 0 12
1812 0 7
1813 0 10
1814 0 4
1815 5.76887 7
1816 0 16
1817 0 6
1818 0 12
1819 0 5
1820 0 4
1821 0 8
1822 3.55922 14
1823 0 12
1824 0 10
1825 0 12
1826 0 8
1827 0 10
1828 5.79551 9
1829 0 6
1830 5.45563 12
1831 0 11
1832 0 7
1833 0 12
1834 5.82616 13
1835 5.11815 6
1836 0 12
1837 0 18
1838 0 3
1839 0 6
1840 0 11
1841 0 13
1842 5.92134 7
1843 4.7068 12
1844 5.21975 10
1845 0 8
1846 4.29674 7
1847 0 9
1848 0 10
1849 0 9
1850 0 6
1851 0 8
1852 0 16
1853 0 6
1854 0 11
1855 0 9
1856 0 8
1857 0 7
1858 0 10
1859 0 10
1860 4.21294 10
1861 0 14
1862 0 10
1863 0 4
1864 0 14
1865 0 7
1866 5.43367 7
1867 5.14881 8
1868 0 11
1869 0 11
1870 0 5
1871 0 9
1872 5.39438 9
1873 0 11
1874 0 10
1875 0 12
1876 0 7
1877 4.66595 8
1878 5.52784 10
1879 5.66915 9
1880 0 9
1881 0 19
1882 0 8
1883 4.51757 8
1884 5.09663 9
1885 0 13
1886 0 6
1887 0 4
1888 0 6
1889 0 10
1890 4.08101 12
1891 0 17
1892 0 3
1893 0 6
1894 0 4
1895 0 13
1896 0 11
1897 0 11
1898 0 13
1899 0 7
1900 5.39677 10
1901 0 9
1902 5.18433 8
1903 6.14397 7
1904 0 7
1905 5.36358 16
1906 0 8
1907 0 10
1908 4.96569 7
1909 0 10
1910 5.02138 9
1911 6.07318 12
1912 5.32752 6
1913 0 2
1914 4.91082 3
1915 4.29639 10
1916 0 12
1917 3.21047 12
1918 0 11
1919 3.33609 14
1920 0 10
1921 0 10
1922 0 12
1923 0 8
1924 0 3
1925 0 7
1926 0 10
1927 0 11
1928 0 9
1929 0 9
1930 0 7
1931 0 8
1932 0 7
1933 4.4154 8
